,Federal adjusted gross income,Gender
79325,0,1
79326,68014,1
79327,0,2
79328,0,1
79329,0,1
79330,0,1
79331,97000,1
79332,0,1
79333,0,2
79334,3600,2
79335,33383,2
79336,8140,1
79337,18946,2
79338,23674,1
79339,209501,2
79340,0,1
79341,533428,1
79342,0,2
79343,3120,2
79344,9000,1
79345,18832,2
79346,59692,1
79347,12003,2
79348,0,2
79349,0,1
79350,310001,2
79351,0,1
79352,0,2
79353,0,1
79354,1157113,2
79355,0,1
79356,0,1
79357,0,1
79358,0,1
79359,0,1
79360,31200,1
79361,50000,2
79362,0,1
79363,0,2
79364,0,2
79365,0,1
79366,38008,1
79367,0,1
79368,0,1
79369,37500,1
79370,0,2
79371,3600,1
79372,0,1
79373,31001,2
79374,223010,2
79375,0,1
79376,56457,2
79377,0,1
79378,416990,1
79379,0,2
79380,0,2
79381,48000,2
79382,50000,2
79383,31002,1
79384,10000,2
79385,16001,2
79386,0,2
79387,25001,1
79388,13000,1
79389,0,2
79390,50000,1
79391,90142,2
79392,0,2
79393,30000,2
79394,0,1
79395,0,1
79396,0,1
79397,25000,2
79398,0,2
79399,25000,1
79400,23120,2
79401,0,2
79402,0,1
79403,0,2
79404,0,2
79405,151230,2
79406,0,1
79407,0,2
79408,0,2
79409,40000,1
79410,31000,2
79411,27000,2
79412,35001,2
79413,0,2
79414,0,2
79415,0,2
79416,36825,2
79417,0,2
79418,0,1
79419,30001,1
79420,75000,1
79421,30201,2
79422,40001,1
79423,0,2
79424,6000,2
79425,30000,2
79426,45000,1
79427,40000,1
79428,0,2
79429,81062,1
79430,0,1
79431,0,2
79432,8000,2
79433,0,1
79434,86250,2
79435,0,1
79436,0,1
79437,0,2
79438,11152,1
79439,26000,2
79440,0,2
79441,0,1
79442,5800,1
79443,0,2
79444,19000,2
79445,32000,1
79446,0,1
79447,24002,1
79448,0,2
79449,15000,1
79450,0,1
79451,0,2
79452,128401,1
79453,0,2
79454,12000,2
79455,0,1
79456,47602,2
79457,0,1
79458,0,2
79459,0,2
79460,0,2
79461,200,2
79462,0,1
79463,0,2
79464,30501,2
79465,193050,2
79466,0,1
79467,20001,2
79468,2000,2
79469,0,1
79470,0,2
79471,40001,2
79472,0,1
79473,0,2
79474,22055,2
79475,0,1
79476,56345,1
79477,65965,1
79478,0,2
79479,6000,1
79480,0,2
79481,75001,1
79482,0,2
79483,0,2
79484,150750,2
79485,0,1
79486,0,1
79487,0,2
79488,0,1
79489,22000,2
79490,0,1
79491,0,1
79492,56232,1
79493,0,1
79494,0,2
79495,0,1
79496,46292,1
79497,0,2
79498,8000,2
79499,78398,2
79500,0,1
79501,67000,1
79502,0,2
79503,0,2
79504,0,1
79505,23000,2
79506,60408,1
79507,63200,1
79508,0,2
79509,15000,1
79510,38104,1
79511,120400,2
79512,30000,1
79513,0,2
79514,0,1
79515,0,2
79516,175002,1
79517,0,2
79518,25105,2
79519,50000,2
79520,0,1
79521,0,1
79522,0,1
79523,0,1
79524,22000,2
79525,32065,2
79526,26005,2
79527,23005,1
79528,0,2
79529,170000,2
79530,0,1
79531,20000,1
79532,20000,1
79533,0,2
79534,32981,1
79535,0,2
79536,0,1
79537,0,1
79538,181553,1
79539,0,2
79540,0,2
79541,40000,1
79542,3335,2
79543,0,2
79544,0,2
79545,0,1
79546,8600,2
79547,78000,1
79548,0,2
79549,0,1
79550,53800,2
79551,33600,1
79552,80731,2
79553,30000,2
79554,0,1
79555,2200,1
79556,17794,2
79557,0,2
79558,349400,1
79559,0,2
79560,30066,1
79561,0,2
79562,12000,2
79563,2800,1
79564,35000,1
79565,55011,2
79566,6000,2
79567,7000,1
79568,20005,2
79569,94039,1
79570,0,2
79571,0,1
79572,0,2
79573,35000,2
79574,32000,1
79575,0,2
79576,0,2
79577,0,1
79578,0,1
79579,212808,2
79580,10000,2
79581,0,1
79582,0,2
79583,0,1
79584,0,2
79585,0,2
79586,0,2
79587,24510,1
79588,0,2
79589,95208,2
79590,0,1
79591,0,2
79592,0,1
79593,0,1
79594,37200,1
79595,40000,2
79596,30000,2
79597,215100,1
79598,29000,2
79599,25000,2
79600,0,1
79601,150001,2
79602,0,1
79603,0,2
79604,0,2
79605,0,2
79606,0,1
79607,60000,2
79608,516680,1
79609,0,2
79610,0,1
79611,39000,2
79612,0,1
79613,0,1
79614,48500,1
79615,0,1
79616,6001,1
79617,43177,2
79618,6001,1
79619,110015,1
79620,0,2
79621,229137,1
79622,0,2
79623,0,2
79624,45000,2
79625,0,1
79626,162500,2
79627,0,1
79628,0,2
79629,36000,2
79630,25000,2
79631,60000,1
79632,0,2
79633,912002,2
79634,0,1
79635,0,1
79636,12000,2
79637,0,1
79638,30000,1
79639,128622,1
79640,8000,2
79641,5610,2
79642,146004,2
79643,0,1
79644,0,2
79645,163946,1
79646,0,2
79647,0,2
79648,0,2
79649,0,1
79650,118195,1
79651,0,2
79652,0,2
79653,0,2
79654,100020,1
79655,0,2
79656,47610,1
79657,43821,1
79658,0,2
79659,20000,2
79660,0,1
79661,0,1
79662,0,1
79663,70000,2
79664,0,1
79665,0,2
79666,30000,2
79667,120020,1
79668,105000,1
79669,0,2
79670,0,1
79671,30001,2
79672,15000,2
79673,0,1
79674,0,2
79675,40015,1
79676,14000,2
79677,0,2
79678,0,2
79679,0,1
79680,18020,2
79681,0,2
79682,145491,2
79683,0,2
79684,12000,2
79685,0,1
79686,0,1
79687,0,2
79688,60399,2
79689,0,1
79690,50000,1
79691,47000,1
79692,0,2
79693,0,2
79694,0,1
79695,0,2
79696,130540,1
79697,0,2
79698,0,1
79699,0,1
79700,187101,2
79701,0,1
79702,10002,2
79703,0,2
79704,0,1
79705,149323,1
79706,86007,1
79707,0,2
79708,0,2
79709,0,2
79710,125600,2
79711,112007,1
79712,370000,2
79713,0,1
79714,0,1
79715,0,1
79716,40000,1
79717,0,2
79718,40002,1
79719,45005,2
79720,32010,1
79721,0,2
79722,0,1
79723,25000,1
79724,43002,1
79725,0,2
79726,92975,2
79727,0,1
79728,40000,2
79729,0,1
79730,0,1
79731,0,2
79732,170538,1
79733,0,2
79734,0,2
79735,0,1
79736,253052,2
79737,0,1
79738,0,1
79739,0,2
79740,150077,1
79741,0,2
79742,0,1
79743,0,2
79744,0,2
79745,29604,1
79746,0,2
79747,0,1
79748,41757,1
79749,0,2
79750,0,2
79751,92450,2
79752,0,1
79753,0,1
79754,0,1
79755,0,2
79756,19140,2
79757,0,1
79758,28870,1
79759,0,2
79760,4400,2
79761,0,2
79762,148260,2
79763,0,1
79764,385813,1
79765,0,2
79766,0,2
79767,142395,1
79768,0,2
79769,6000,1
79770,0,2
79771,232200,1
79772,0,2
79773,2400,1
79774,0,2
79775,37000,1
79776,0,2
79777,0,2
79778,26500,2
79779,22025,1
79780,0,1
79781,110250,1
79782,44081,1
79783,24956,1
79784,0,2
79785,125994,2
79786,0,1
79787,11579,1
79788,0,2
79789,59455,1
79790,22430,1
79791,0,2
79792,57391,1
79793,0,2
79794,104971,1
79795,0,2
79796,0,2
79797,160142,1
79798,317306,1
79799,18894,1
79800,0,2
79801,65156,1
79802,100612,2
79803,0,2
79804,0,1
79805,62102,2
79806,95994,1
79807,0,2
79808,5200,2
79809,0,1
79810,33000,2
79811,0,1
79812,20000,1
79813,25000,2
79814,0,1
79815,111000,2
79816,0,1
79817,0,1
79818,0,1
79819,0,1
79820,0,2
79821,99953,2
79822,0,1
79823,70336,2
79824,101111,1
79825,0,2
79826,85553,1
79827,0,2
79828,157078,1
79829,0,2
79830,0,2
79831,0,1
79832,0,2
79833,202022,2
79834,0,1
79835,40001,2
79836,0,1
79837,0,2
79838,126000,2
79839,0,1
79840,0,2
79841,0,1
79842,48000,1
79843,0,2
79844,187500,2
79845,0,1
79846,44000,2
79847,0,1
79848,0,1
79849,50000,1
79850,110694,1
79851,0,2
79852,24440,1
79853,30000,1
79854,0,2
79855,35000,1
79856,5000,1
79857,60000,1
79858,60000,2
79859,0,2
79860,61000,1
79861,0,2
79862,0,1
79863,0,2
79864,0,2
79865,85000,2
79866,0,2
79867,6000,1
79868,0,2
79869,23237,2
79870,0,2
79871,45010,2
79872,0,2
79873,0,1
79874,0,2
79875,45020,2
79876,15010,2
79877,105034,1
79878,0,2
79879,0,2
79880,0,1
79881,0,1
79882,0,1
79883,25000,1
79884,34062,1
79885,18000,1
79886,26000,2
79887,0,1
79888,0,2
79889,75010,2
79890,0,1
79891,70001,2
79892,72000,2
79893,30012,2
79894,0,1
79895,17000,1
79896,14926,1
79897,0,2
79898,155734,2
79899,0,1
79900,51084,1
79901,0,2
79902,65720,1
79903,0,2
79904,50000,2
79905,0,2
79906,27391,2
79907,28005,2
79908,0,2
79909,0,1
79910,42000,1
79911,86800,2
79912,0,1
79913,25000,2
79914,51925,2
79915,15000,2
79916,0,1
79917,0,2
79918,0,2
79919,188003,2
79920,0,1
79921,0,1
79922,39400,1
79923,45000,2
79924,91281,1
79925,0,2
79926,252436,1
79927,0,2
79928,71316,2
79929,0,1
79930,0,1
79931,0,2
79932,0,2
79933,21385,2
79934,10000,2
79935,30000,2
79936,72535,2
79937,0,1
79938,200013,1
79939,0,2
79940,0,2
79941,0,2
79942,25202,2
79943,0,1
79944,0,2
79945,103227,1
79946,0,2
79947,35000,2
79948,2006,1
79949,0,1
79950,20000,2
79951,42015,1
79952,56500,1
79953,0,2
79954,0,2
79955,0,2
79956,0,2
79957,0,2
79958,52000,1
79959,0,2
79960,0,1
79961,366620,2
79962,0,1
79963,0,2
79964,0,1
79965,0,2
79966,205020,2
79967,0,1
79968,0,1
79969,0,1
79970,25000,2
79971,0,2
79972,37000,1
79973,0,2
79974,0,1
79975,0,1
79976,28500,2
79977,0,2
79978,30000,2
79979,0,1
79980,150110,1
79981,0,2
79982,0,1
79983,171653,1
79984,0,2
79985,0,1
79986,36000,2
79987,0,1
79988,0,1
79989,138021,2
79990,0,1
79991,21580,2
79992,118192,1
79993,8210,2
79994,4010,2
79995,0,1
79996,0,2
79997,0,1
79998,33175,1
79999,0,2
80000,0,2
80001,380563,2
80002,0,1
80003,0,2
80004,116248,2
80005,0,1
80006,96308,2
80007,0,1
80008,0,2
80009,0,2
80010,43000,1
80011,0,2
80012,15311,1
80013,5000,2
80014,6670,2
80015,9353,1
80016,4801,2
80017,31102,2
80018,0,1
80019,40000,1
80020,22050,2
80021,0,2
80022,0,1
80023,80000,1
80024,42000,1
80025,19837,2
80026,0,1
80027,36060,1
80028,55030,1
80029,65005,1
80030,0,2
80031,6002,2
80032,0,2
80033,38768,2
80034,90900,2
80035,16684,1
80036,32000,2
80037,0,2
80038,0,2
80039,25470,2
80040,0,2
80041,46488,1
80042,0,2
80043,37366,2
80044,0,1
80045,32400,1
80046,0,2
80047,0,1
80048,0,2
80049,44564,1
80050,0,2
80051,0,2
80052,0,1
80053,0,2
80054,0,1
80055,94920,2
80056,0,2
80057,540,1
80058,0,2
80059,1900,1
80060,145205,1
80061,0,2
80062,58001,2
80063,25273,2
80064,42241,1
80065,0,2
80066,0,1
80067,0,2
80068,53408,1
80069,76303,1
80070,0,2
80071,0,2
80072,0,1
80073,0,1
80074,0,1
80075,40005,2
80076,0,2
80077,0,1
80078,0,2
80079,124291,1
80080,0,2
80081,0,2
80082,0,1
80083,151380,1
80084,0,2
80085,56001,1
80086,0,2
80087,0,1
80088,0,2
80089,0,1
80090,0,2
80091,39000,2
80092,0,1
80093,0,1
80094,0,2
80095,0,1
80096,0,1
80097,0,1
80098,27000,2
80099,0,1
80100,0,2
80101,0,2
80102,16800,2
80103,37000,1
80104,0,2
80105,98928,2
80106,0,1
80107,58500,2
80108,0,1
80109,0,2
80110,0,2
80111,8097,2
80112,0,2
80113,0,1
80114,30000,1
80115,0,2
80116,34000,2
80117,45000,1
80118,0,1
80119,0,2
80120,0,2
80121,0,1
80122,60000,1
80123,6000,2
80124,0,1
80125,0,2
80126,0,1
80127,0,2
80128,45005,2
80129,25000,1
80130,0,2
80131,6553,2
80132,0,2
80133,0,1
80134,25533,2
80135,103555,1
80136,0,2
80137,7068,1
80138,70252,2
80139,0,1
80140,10000,1
80141,0,2
80142,0,2
80143,29000,1
80144,0,2
80145,0,1
80146,0,1
80147,0,1
80148,117341,2
80149,0,1
80150,274364,2
80151,0,1
80152,35000,2
80153,0,1
80154,35000,2
80155,0,1
80156,0,1
80157,0,2
80158,40000,1
80159,16728,2
80160,115004,1
80161,0,2
80162,0,1
80163,0,2
80164,0,2
80165,348821,1
80166,0,2
80167,0,2
80168,12235,2
80169,17359,1
80170,0,2
80171,136400,1
80172,0,2
80173,0,2
80174,181195,2
80175,0,1
80176,11152,2
80177,0,1
80178,0,1
80179,0,2
80180,52711,2
80181,23886,1
80182,60099,1
80183,0,2
80184,37800,1
80185,106500,2
80186,0,1
80187,0,2
80188,27000,2
80189,0,2
80190,0,1
80191,0,2
80192,31513,1
80193,0,2
80194,20000,2
80195,115175,1
80196,0,2
80197,0,2
80198,0,1
80199,0,1
80200,0,2
80201,0,2
80202,0,1
80203,0,1
80204,0,2
80205,30000,1
80206,45249,2
80207,0,1
80208,0,2
80209,0,1
80210,58555,2
80211,0,1
80212,39673,1
80213,0,2
80214,0,2
80215,0,2
80216,0,2
80217,99960,2
80218,0,1
80219,0,2
80220,23150,1
80221,0,2
80222,37528,2
80223,0,2
80224,0,2
80225,0,1
80226,9202,1
80227,186400,1
80228,0,2
80229,0,1
80230,156012,1
80231,0,2
80232,15602,1
80233,0,1
80234,0,1
80235,36291,2
80236,4298,1
80237,14642,2
80238,19936,1
80239,0,2
80240,0,2
80241,10212,2
80242,155736,1
80243,0,2
80244,209491,1
80245,0,2
80246,185960,1
80247,0,2
80248,139469,1
80249,38026,2
80250,0,1
80251,9001,2
80252,0,1
80253,47241,2
80254,102312,1
80255,0,2
80256,15200,2
80257,0,1
80258,152795,2
80259,0,1
80260,0,2
80261,0,2
80262,0,2
80263,0,2
80264,0,2
80265,21365,1
80266,0,2
80267,0,2
80268,0,2
80269,10002,1
80270,0,2
80271,56200,2
80272,0,1
80273,17500,2
80274,0,1
80275,176844,2
80276,0,1
80277,23858,2
80278,0,1
80279,0,1
80280,0,2
80281,165000,2
80282,0,1
80283,0,2
80284,0,2
80285,0,2
80286,127138,1
80287,0,2
80288,0,2
80289,0,2
80290,0,2
80291,0,1
80292,86189,1
80293,0,2
80294,215403,1
80295,0,2
80296,45000,2
80297,0,1
80298,0,1
80299,0,2
80300,0,1
80301,0,1
80302,158069,1
80303,0,2
80304,0,1
80305,0,2
80306,149787,1
80307,0,2
80308,109028,1
80309,41533,1
80310,0,2
80311,0,1
80312,0,2
80313,260357,2
80314,0,1
80315,10001,2
80316,0,2
80317,0,2
80318,4200,1
80319,136788,1
80320,0,2
80321,100992,2
80322,0,1
80323,0,2
80324,0,2
80325,75000,2
80326,0,1
80327,0,2
80328,0,2
80329,20005,2
80330,0,2
80331,67680,1
80332,0,2
80333,0,2
80334,0,1
80335,24000,1
80336,14050,1
80337,0,2
80338,50000,1
80339,0,1
80340,0,2
80341,133049,1
80342,0,2
80343,0,1
80344,0,1
80345,0,1
80346,61502,1
80347,0,2
80348,0,1
80349,45000,2
80350,3253,1
80351,17000,2
80352,148789,1
80353,136000,2
80354,0,1
80355,0,1
80356,0,2
80357,169007,2
80358,0,1
80359,0,1
80360,0,2
80361,190000,1
80362,0,2
80363,15000,2
80364,0,1
80365,29725,2
80366,90075,2
80367,35000,2
80368,0,1
80369,0,1
80370,0,1
80371,265213,1
80372,0,2
80373,0,2
80374,60000,2
80375,0,2
80376,26001,1
80377,12000,1
80378,0,2
80379,28000,2
80380,76832,2
80381,0,1
80382,0,1
80383,0,1
80384,100000,1
80385,0,2
80386,0,2
80387,0,2
80388,33456,2
80389,0,1
80390,15100,1
80391,0,2
80392,3000,2
80393,40000,2
80394,0,1
80395,3000,2
80396,0,2
80397,15000,2
80398,0,1
80399,0,2
80400,25000,1
80401,0,2
80402,0,2
80403,90019,1
80404,160000,1
80405,0,2
80406,0,2
80407,260500,1
80408,0,2
80409,248861,1
80410,0,2
80411,40000,1
80412,75000,2
80413,0,1
80414,211403,1
80415,0,2
80416,0,2
80417,0,2
80418,7500,2
80419,5000,2
80420,10000,1
80421,0,1
80422,0,1
80423,0,1
80424,0,2
80425,0,1
80426,0,2
80427,0,2
80428,0,2
80429,0,2
80430,30001,2
80431,0,1
80432,0,2
80433,137002,1
80434,0,2
80435,32000,2
80436,10205,1
80437,0,2
80438,0,1
80439,340023,1
80440,0,2
80441,0,1
80442,0,1
80443,0,1
80444,0,1
80445,0,1
80446,31000,1
80447,0,2
80448,104020,2
80449,0,1
80450,90000,1
80451,0,2
80452,98381,2
80453,138830,2
80454,0,1
80455,3000,2
80456,15000,1
80457,0,1
80458,35000,2
80459,0,1
80460,65200,1
80461,25000,2
80462,37977,2
80463,42908,2
80464,34685,1
80465,0,2
80466,0,2
80467,0,1
80468,100850,2
80469,0,2
80470,253042,1
80471,0,2
80472,0,2
80473,46588,2
80474,0,1
80475,0,2
80476,92835,2
80477,120000,1
80478,0,2
80479,120000,1
80480,0,2
80481,490165,1
80482,0,2
80483,0,2
80484,136025,1
80485,0,2
80486,67200,2
80487,0,2
80488,0,1
80489,771321,1
80490,0,1
80491,21000,1
80492,83900,2
80493,0,1
80494,11152,2
80495,20005,1
80496,0,1
80497,28000,2
80498,22000,2
80499,38000,2
80500,0,2
80501,28000,1
80502,48000,2
80503,45005,1
80504,50003,2
80505,35267,1
80506,0,2
80507,0,2
80508,0,2
80509,55011,2
80510,0,1
80511,0,2
80512,28900,2
80513,0,2
80514,42000,1
80515,0,2
80516,20000,1
80517,236782,2
80518,0,1
80519,35100,1
80520,0,2
80521,90000,1
80522,60871,2
80523,0,1
80524,77256,1
80525,0,2
80526,32000,1
80527,25001,2
80528,0,1
80529,0,2
80530,23002,1
80531,16600,1
80532,50000,1
80533,47010,1
80534,0,2
80535,0,2
80536,0,1
80537,0,1
80538,147136,2
80539,0,2
80540,71175,2
80541,0,1
80542,0,1
80543,4050,1
80544,0,2
80545,0,1
80546,0,1
80547,28000,2
80548,0,1
80549,127027,1
80550,0,2
80551,56000,1
80552,0,1
80553,89005,2
80554,0,2
80555,75005,2
80556,0,2
80557,0,2
80558,40000,1
80559,167350,2
80560,0,1
80561,0,2
80562,127010,1
80563,0,2
80564,102821,2
80565,36000,2
80566,0,2
80567,10000,2
80568,0,1
80569,103000,2
80570,0,1
80571,0,1
80572,0,1
80573,145613,2
80574,0,1
80575,0,1
80576,321455,1
80577,0,2
80578,3002,1
80579,21002,2
80580,0,1
80581,75000,2
80582,0,1
80583,0,2
80584,0,2
80585,98010,1
80586,0,2
80587,0,1
80588,85000,2
80589,0,2
80590,0,1
80591,8403,1
80592,55000,1
80593,70100,1
80594,0,1
80595,76215,2
80596,0,1
80597,18106,2
80598,24000,1
80599,35000,2
80600,0,2
80601,0,2
80602,127100,1
80603,0,2
80604,17000,1
80605,51000,1
80606,30000,1
80607,10800,2
80608,0,1
80609,0,2
80610,0,2
80611,0,2
80612,15000,1
80613,70000,2
80614,35000,1
80615,0,2
80616,36000,1
80617,70003,1
80618,0,1
80619,30000,1
80620,9001,2
80621,0,1
80622,46093,2
80623,90600,1
80624,0,2
80625,0,2
80626,0,1
80627,47500,2
80628,0,1
80629,0,1
80630,0,2
80631,0,2
80632,65000,2
80633,0,1
80634,15000,1
80635,5000,2
80636,96700,2
80637,0,1
80638,0,2
80639,174417,1
80640,0,2
80641,0,2
80642,0,1
80643,9000,1
80644,0,1
80645,0,1
80646,0,1
80647,125705,2
80648,0,1
80649,25000,2
80650,35000,2
80651,15000,1
80652,26000,2
80653,103205,1
80654,0,2
80655,0,1
80656,0,2
80657,12075,2
80658,9000,1
80659,0,1
80660,0,1
80661,32553,1
80662,22500,2
80663,0,1
80664,43000,1
80665,0,2
80666,15000,2
80667,0,1
80668,0,2
80669,52936,1
80670,50000,1
80671,37993,2
80672,25000,2
80673,0,2
80674,0,2
80675,200031,1
80676,0,2
80677,0,1
80678,0,2
80679,130410,1
80680,0,2
80681,0,1
80682,0,1
80683,0,2
80684,185872,1
80685,0,2
80686,5000,1
80687,0,1
80688,16000,1
80689,229221,1
80690,0,2
80691,406000,2
80692,0,1
80693,0,2
80694,75015,1
80695,0,2
80696,160000,2
80697,0,2
80698,0,1
80699,36012,1
80700,50000,2
80701,30000,2
80702,334551,1
80703,0,2
80704,0,1
80705,60012,1
80706,13000,2
80707,46000,2
80708,0,1
80709,0,2
80710,0,2
80711,0,2
80712,0,1
80713,12400,1
80714,0,2
80715,70200,2
80716,0,1
80717,0,2
80718,0,2
80719,0,1
80720,0,1
80721,56146,1
80722,0,2
80723,25000,2
80724,77600,2
80725,16000,2
80726,0,1
80727,13320,1
80728,0,2
80729,13500,2
80730,0,1
80731,0,2
80732,43280,2
80733,32000,1
80734,0,2
80735,0,1
80736,0,1
80737,0,1
80738,0,2
80739,11200,1
80740,31200,2
80741,96166,2
80742,0,1
80743,231685,1
80744,0,2
80745,0,1
80746,0,1
80747,0,1
80748,150022,1
80749,0,2
80750,197463,2
80751,0,1
80752,60000,2
80753,0,2
80754,38587,2
80755,0,1
80756,0,2
80757,90605,1
80758,61814,2
80759,75012,2
80760,0,1
80761,0,2
80762,0,2
80763,62120,2
80764,0,1
80765,0,1
80766,0,2
80767,69053,2
80768,0,1
80769,110000,1
80770,0,2
80771,59272,1
80772,0,1
80773,36543,2
80774,0,1
80775,0,2
80776,0,1
80777,66000,1
80778,0,2
80779,30625,2
80780,1000,1
80781,0,1
80782,100192,2
80783,0,1
80784,110000,1
80785,0,2
80786,0,1
80787,44972,2
80788,0,1
80789,12000,2
80790,50000,1
80791,85000,1
80792,0,2
80793,0,1
80794,38674,2
80795,50000,2
80796,0,1
80797,0,2
80798,0,2
80799,55000,2
80800,18000,1
80801,0,2
80802,0,1
80803,0,2
80804,0,1
80805,0,1
80806,0,1
80807,0,1
80808,55000,2
80809,0,1
80810,20000,2
80811,0,1
80812,12000,1
80813,25000,2
80814,0,1
80815,0,1
80816,66603,2
80817,0,1
80818,78020,1
80819,52160,2
80820,14405,1
80821,0,2
80822,22304,1
80823,0,1
80824,59995,1
80825,0,2
80826,17000,1
80827,20004,1
80828,0,2
80829,0,1
80830,4800,1
80831,0,2
80832,145000,1
80833,0,2
80834,0,2
80835,90000,1
80836,0,2
80837,0,1
80838,0,1
80839,0,1
80840,32000,2
80841,0,2
80842,0,2
80843,0,1
80844,101200,1
80845,52500,1
80846,150263,1
80847,0,2
80848,39060,2
80849,33456,2
80850,96241,1
80851,0,2
80852,85460,1
80853,0,2
80854,98000,1
80855,0,2
80856,0,1
80857,0,2
80858,50000,2
80859,0,1
80860,75001,1
80861,72000,2
80862,80000,2
80863,40000,2
80864,400002,2
80865,0,1
80866,0,1
80867,117714,1
80868,0,2
80869,38000,1
80870,87325,2
80871,34000,2
80872,68300,2
80873,110000,2
80874,123905,2
80875,0,1
80876,217200,1
80877,0,2
80878,41806,1
80879,0,2
80880,81765,2
80881,0,1
80882,16000,2
80883,66006,1
80884,0,2
80885,0,2
80886,96008,2
80887,0,1
80888,0,2
80889,0,2
80890,0,1
80891,18201,1
80892,150000,1
80893,0,2
80894,59000,2
80895,0,1
80896,60000,2
80897,0,2
80898,0,1
80899,82013,1
80900,0,2
80901,0,2
80902,0,2
80903,0,2
80904,90000,1
80905,5964,1
80906,0,2
80907,0,2
80908,58000,1
80909,85500,2
80910,0,1
80911,0,1
80912,0,2
80913,516017,1
80914,0,1
80915,150018,1
80916,0,1
80917,70000,2
80918,0,1
80919,0,1
80920,35786,1
80921,0,2
80922,70250,1
80923,0,1
80924,0,2
80925,150000,1
80926,143055,2
80927,0,1
80928,0,2
80929,0,2
80930,1234059,1
80931,0,2
80932,0,2
80933,965869,1
80934,0,2
80935,0,2
80936,0,2
80937,0,2
80938,117000,2
80939,0,1
80940,166002,2
80941,0,1
80942,0,2
80943,0,2
80944,67206,2
80945,8878,1
80946,0,2
80947,30000,1
80948,0,2
80949,52500,2
80950,0,1
80951,0,1
80952,85540,1
80953,0,2
80954,48002,1
80955,0,2
80956,0,1
80957,0,2
80958,0,1
80959,25500,2
80960,0,1
80961,0,2
80962,14142,1
80963,7200,2
80964,0,1
80965,0,1
80966,0,2
80967,0,2
80968,4861,2
80969,0,1
80970,0,2
80971,0,2
80972,0,2
80973,59295,1
80974,70020,2
80975,13325,2
80976,0,1
80977,0,1
80978,0,2
80979,0,2
80980,0,1
80981,49125,1
80982,0,1
80983,0,2
80984,0,2
80985,0,1
80986,0,2
80987,0,2
80988,12001,1
80989,0,2
80990,60085,1
80991,0,2
80992,21922,2
80993,0,1
80994,208028,1
80995,0,2
80996,55010,1
80997,0,2
80998,57000,1
80999,0,2
81000,10800,2
81001,0,1
81002,0,1
81003,32384,2
81004,22000,1
81005,0,1
81006,0,2
81007,30002,1
81008,12833,2
81009,0,1
81010,74010,1
81011,0,2
81012,0,1
81013,0,1
81014,12000,2
81015,0,2
81016,70761,1
81017,0,2
81018,0,1
81019,0,2
81020,0,2
81021,19550,2
81022,29001,1
81023,40000,2
81024,434785,2
81025,0,1
81026,0,2
81027,0,1
81028,101011,2
81029,0,1
81030,0,1
81031,0,1
81032,0,2
81033,52002,2
81034,0,1
81035,0,1
81036,0,2
81037,48000,2
81038,55000,2
81039,0,2
81040,44000,2
81041,0,2
81042,73014,2
81043,0,1
81044,0,2
81045,19597,2
81046,0,2
81047,0,1
81048,20001,2
81049,0,2
81050,0,2
81051,93812,1
81052,0,2
81053,0,2
81054,0,2
81055,0,2
81056,0,1
81057,0,2
81058,0,1
81059,40023,1
81060,135170,1
81061,0,2
81062,82716,1
81063,33000,1
81064,62753,1
81065,0,2
81066,0,2
81067,0,1
81068,0,2
81069,0,1
81070,0,2
81071,56475,1
81072,0,2
81073,115675,1
81074,0,2
81075,10862,2
81076,44066,2
81077,0,2
81078,104966,1
81079,0,2
81080,113543,1
81081,0,2
81082,17430,2
81083,0,1
81084,37000,2
81085,18001,1
81086,123371,1
81087,0,2
81088,107295,1
81089,0,2
81090,0,2
81091,0,2
81092,20022,2
81093,0,1
81094,79125,1
81095,0,2
81096,0,2
81097,0,1
81098,0,1
81099,0,1
81100,0,2
81101,84254,1
81102,0,2
81103,2640,2
81104,0,1
81105,17000,1
81106,69000,2
81107,18080,2
81108,120620,1
81109,0,2
81110,17000,2
81111,0,2
81112,0,2
81113,0,1
81114,75003,1
81115,0,2
81116,0,2
81117,0,2
81118,120925,2
81119,0,1
81120,58763,2
81121,0,1
81122,22800,1
81123,20000,2
81124,114771,2
81125,25030,2
81126,47445,2
81127,8000,1
81128,65090,1
81129,0,2
81130,0,2
81131,0,2
81132,0,2
81133,0,1
81134,84100,1
81135,0,2
81136,0,1
81137,119501,1
81138,87537,1
81139,0,2
81140,170207,1
81141,0,2
81142,67000,2
81143,2500,2
81144,2500,1
81145,100133,1
81146,0,2
81147,103272,2
81148,0,1
81149,35748,2
81150,63996,2
81151,0,2
81152,0,1
81153,0,2
81154,5000,2
81155,93353,1
81156,0,1
81157,0,2
81158,23252,2
81159,30000,1
81160,25507,1
81161,0,2
81162,150310,2
81163,0,1
81164,0,2
81165,83001,1
81166,40110,2
81167,76001,1
81168,107525,2
81169,0,1
81170,112303,1
81171,0,2
81172,151180,1
81173,0,2
81174,40451,2
81175,0,1
81176,0,2
81177,127198,2
81178,0,1
81179,0,1
81180,196020,1
81181,0,2
81182,280989,2
81183,0,1
81184,91010,2
81185,0,1
81186,41020,2
81187,13000,1
81188,12000,2
81189,28000,1
81190,25000,2
81191,0,2
81192,0,2
81193,0,1
81194,27600,2
81195,0,2
81196,0,1
81197,136756,2
81198,0,1
81199,48000,2
81200,52000,2
81201,28000,2
